name,max_supply,href
morpheus-network,47897218.0,https://www.coingecko.com/en/coins/morpheus-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
obyte,NIF,https://www.coingecko.com/en/coins/obyte/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
mimo-parallel-governance-token,NIF,https://www.coingecko.com/en/coins/mimo-parallel-governance-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
blockcdn,NIF,https://www.coingecko.com/en/coins/blockcdn/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
seascape-crowns,10000000.0,https://www.coingecko.com/en/coins/seascape-crowns/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
smartshare,NIF,https://www.coingecko.com/en/coins/smartshare/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
party-of-the-living-dead,57907.0,https://www.coingecko.com/en/coins/party-of-the-living-dead/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
polkadomain,10000000.0,https://www.coingecko.com/en/coins/polkadomain/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
primecoin,NIF,https://www.coingecko.com/en/coins/primecoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
algovest,NIF,https://www.coingecko.com/en/coins/algovest/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
monetha,NIF,https://www.coingecko.com/en/coins/monetha/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
stablexswap,NIF,https://www.coingecko.com/en/coins/stablexswap/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
stratis,NIF,https://www.coingecko.com/en/coins/stratis/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
sota-finance,100000000.0,https://www.coingecko.com/en/coins/sota-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
naos-finance,NIF,https://www.coingecko.com/en/coins/naos-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
canyacoin,NIF,https://www.coingecko.com/en/coins/canyacoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
liquity-usd,NIF,https://www.coingecko.com/en/coins/liquity-usd/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bscview,125000000.0,https://www.coingecko.com/en/coins/bscview/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
data-transaction-token,NIF,https://www.coingecko.com/en/coins/data-transaction-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gatetoken,NIF,https://www.coingecko.com/en/coins/gatetoken/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
thingschain,NIF,https://www.coingecko.com/en/coins/thingschain/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
coinzoom-token,NIF,https://www.coingecko.com/en/coins/coinzoom-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
wowswap,NIF,https://www.coingecko.com/en/coins/wowswap/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
exchangen,NIF,https://www.coingecko.com/en/coins/exchangen/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gas,NIF,https://www.coingecko.com/en/coins/gas/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
pancake-bunny,NIF,https://www.coingecko.com/en/coins/pancake-bunny/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
powerpool-concentrated-voting-power,100000000.0,https://www.coingecko.com/en/coins/powerpool-concentrated-voting-power/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
elevate,NIF,https://www.coingecko.com/en/coins/elevate/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
defipulse-index,597072.0,https://www.coingecko.com/en/coins/defipulse-index/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
adex,NIF,https://www.coingecko.com/en/coins/adex/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
vodi-x,NIF,https://www.coingecko.com/en/coins/vodi-x/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
unipower,NIF,https://www.coingecko.com/en/coins/unipower/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
all-sports,NIF,https://www.coingecko.com/en/coins/all-sports/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
scream,2000000.0,https://www.coingecko.com/en/coins/scream/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
eggplant-finance,NIF,https://www.coingecko.com/en/coins/eggplant-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
chronic-token,420000000.0,https://www.coingecko.com/en/coins/chronic-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
idle,13000000.0,https://www.coingecko.com/en/coins/idle/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
pillar,NIF,https://www.coingecko.com/en/coins/pillar/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
lympo,NIF,https://www.coingecko.com/en/coins/lympo/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
insula,NIF,https://www.coingecko.com/en/coins/insula/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
mvp,NIF,https://www.coingecko.com/en/coins/mvp/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
usdk,NIF,https://www.coingecko.com/en/coins/usdk/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
moviebloc,NIF,https://www.coingecko.com/en/coins/moviebloc/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bridge-protocol,NIF,https://www.coingecko.com/en/coins/bridge-protocol/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tacos,NIF,https://www.coingecko.com/en/coins/tacos/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
collateral-pay,NIF,https://www.coingecko.com/en/coins/collateral-pay/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gg-token,46800000.0,https://www.coingecko.com/en/coins/gg-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
skyhub,NIF,https://www.coingecko.com/en/coins/skyhub/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
megacryptopolis,NIF,https://www.coingecko.com/en/coins/megacryptopolis/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
mchain,NIF,https://www.coingecko.com/en/coins/mchain/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
haven,NIF,https://www.coingecko.com/en/coins/haven/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
c2c-system,NIF,https://www.coingecko.com/en/coins/c2c-system/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
fm-gallery,NIF,https://www.coingecko.com/en/coins/fm-gallery/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bitkub-coin,110000000.0,https://www.coingecko.com/en/coins/bitkub-coin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
renewable-electronic-energy-coin,1017304000.0,https://www.coingecko.com/en/coins/renewable-electronic-energy-coin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bakeryswap,277237400.0,https://www.coingecko.com/en/coins/bakeryswap/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
coin98,1000000000.0,https://www.coingecko.com/en/coins/coin98/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
swyft,NIF,https://www.coingecko.com/en/coins/swyft/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
polkadex,20000000.0,https://www.coingecko.com/en/coins/polkadex/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
complifi,NIF,https://www.coingecko.com/en/coins/complifi/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
decubate,NIF,https://www.coingecko.com/en/coins/decubate/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
equalizer,NIF,https://www.coingecko.com/en/coins/equalizer/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
pear,NIF,https://www.coingecko.com/en/coins/pear/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
mass,206438400.0,https://www.coingecko.com/en/coins/mass/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bitgear,NIF,https://www.coingecko.com/en/coins/bitgear/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
telos,NIF,https://www.coingecko.com/en/coins/telos/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
theta-fuel,NIF,https://www.coingecko.com/en/coins/theta-fuel/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
standard-protocol,100000000.0,https://www.coingecko.com/en/coins/standard-protocol/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
cap,120000.0,https://www.coingecko.com/en/coins/cap/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
arth,NIF,https://www.coingecko.com/en/coins/arth/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
rubic,124000000.0,https://www.coingecko.com/en/coins/rubic/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
paws-funds,NIF,https://www.coingecko.com/en/coins/paws-funds/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
chain-games,500000000.0,https://www.coingecko.com/en/coins/chain-games/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
arcblock,NIF,https://www.coingecko.com/en/coins/arcblock/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
autonio,NIF,https://www.coingecko.com/en/coins/autonio/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
lync-network,NIF,https://www.coingecko.com/en/coins/lync-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bezop,NIF,https://www.coingecko.com/en/coins/bezop/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
etherbone,NIF,https://www.coingecko.com/en/coins/etherbone/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
stacks,NIF,https://www.coingecko.com/en/coins/stacks/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
meter-governance,NIF,https://www.coingecko.com/en/coins/meter-governance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
husd,NIF,https://www.coingecko.com/en/coins/husd/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
semitoken,NIF,https://www.coingecko.com/en/coins/semitoken/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
compound-0x,NIF,https://www.coingecko.com/en/coins/compound-0x/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
adtoken,NIF,https://www.coingecko.com/en/coins/adtoken/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
aurox-token,NIF,https://www.coingecko.com/en/coins/aurox-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
carbon-gems,NIF,https://www.coingecko.com/en/coins/carbon-gems/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
the-famous-token,NIF,https://www.coingecko.com/en/coins/the-famous-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
sail,21000000.0,https://www.coingecko.com/en/coins/sail/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
pinkcoin,NIF,https://www.coingecko.com/en/coins/pinkcoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
venus,30000000.0,https://www.coingecko.com/en/coins/venus/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
compound,10000000.0,https://www.coingecko.com/en/coins/compound/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
fanstime,NIF,https://www.coingecko.com/en/coins/fanstime/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
elite,NIF,https://www.coingecko.com/en/coins/elite/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
niftyx-protocol,65557424.0,https://www.coingecko.com/en/coins/niftyx-protocol/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
six-network,NIF,https://www.coingecko.com/en/coins/six-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
sirin-labs-token,NIF,https://www.coingecko.com/en/coins/sirin-labs-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dotmoovs,NIF,https://www.coingecko.com/en/coins/dotmoovs/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
hedpay,NIF,https://www.coingecko.com/en/coins/hedpay/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
boldman-capital,NIF,https://www.coingecko.com/en/coins/boldman-capital/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
apeswap-finance,78097026.0,https://www.coingecko.com/en/coins/apeswap-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
yftether,21000.0,https://www.coingecko.com/en/coins/yftether/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
remme,NIF,https://www.coingecko.com/en/coins/remme/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tradestars,NIF,https://www.coingecko.com/en/coins/tradestars/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
nft-art-finance,NIF,https://www.coingecko.com/en/coins/nft-art-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
merculet,NIF,https://www.coingecko.com/en/coins/merculet/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
goose-finance,5751190.0,https://www.coingecko.com/en/coins/goose-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gxchain,NIF,https://www.coingecko.com/en/coins/gxchain/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
insurace,100000000.0,https://www.coingecko.com/en/coins/insurace/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
raise-token,NIF,https://www.coingecko.com/en/coins/raise-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
beowulf,NIF,https://www.coingecko.com/en/coins/beowulf/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
lido-staked-sol,560796.0,https://www.coingecko.com/en/coins/lido-staked-sol/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
troy,NIF,https://www.coingecko.com/en/coins/troy/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gains,100000000.0,https://www.coingecko.com/en/coins/gains/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
rigoblock,NIF,https://www.coingecko.com/en/coins/rigoblock/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
uma,104900306.0,https://www.coingecko.com/en/coins/uma/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
compound-ether,infinite,https://www.coingecko.com/en/coins/compound-ether/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
aichain,NIF,https://www.coingecko.com/en/coins/aichain/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tycoon,140000000.0,https://www.coingecko.com/en/coins/tycoon/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bounce,10000000.0,https://www.coingecko.com/en/coins/bounce/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
ascendex-token,NIF,https://www.coingecko.com/en/coins/ascendex-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
seur,73120238.0,https://www.coingecko.com/en/coins/seur/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
potent-coin,NIF,https://www.coingecko.com/en/coins/potent-coin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
pepscoin,NIF,https://www.coingecko.com/en/coins/pepscoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
deltahub-community,NIF,https://www.coingecko.com/en/coins/deltahub-community/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
arqma,NIF,https://www.coingecko.com/en/coins/arqma/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
skey-network,NIF,https://www.coingecko.com/en/coins/skey-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
unvest,1000000000.0,https://www.coingecko.com/en/coins/unvest/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
defisocial,NIF,https://www.coingecko.com/en/coins/defisocial/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
neurochain,NIF,https://www.coingecko.com/en/coins/neurochain/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
